prompt,completion,item,response,target,type,confidence_1,confidence_10,confidence_11,confidence_12,confidence_13,confidence_14,confidence_15,confidence_16,confidence_17,confidence_18,confidence_19,confidence_2,confidence_20,confidence_3,confidence_4,confidence_5,confidence_6,confidence_7,confidence_8,confidence_9,score_1,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_2,score_20,score_3,score_4,score_5,score_6,score_7,score_8,score_9
"AUT Prompt:pencil
Response:you can break it
Score:
",21,pencil,you can break it,2.1,uses,0.25918281936886095,0.956222560093441,0.9871775335344011,0.9932729292105619,0.9961521902537024,0.9983945610087672,0.9991225522071312,0.9994260239670006,0.9996938368551074,0.9998054778765395,0.9999171188979716,0.4373163923678962,0.999953363431038,0.5760469585108521,0.6713949892615075,0.7555393310665017,0.8065754542125702,0.8463224268836569,0.8860693995547436,0.9211459798240923,1.2,1.3510174611376635,1.3682319330363417,1.3733362254516888,1.3754365618440483,1.3775131096297537,1.3782581247983012,1.3785987372826904,1.37895273395194,1.3790890794381518,1.3792477245333676,1.3222000200137791,1.3793028460601804,1.2446039307933183,1.25247099294699,1.2689012841114446,1.3025065957103068,1.3352639118323062,1.347139345141186,1.337728455589006
"AUT Prompt:paperclip
Response:Can be used to clean tight places
Score:
",28,paperclip,Can be used to clean tight places,2.8,uses,0.2564225267386103,0.9464995672437154,0.9592660956668164,0.9720326240899174,0.9819752064229319,0.9888086366639093,0.992036520550236,0.9945503990485707,0.9960751434326031,0.9975998878166354,0.9989454700127773,0.4326589802065486,0.999285686471372,0.553784429432294,0.6481170241391803,0.7424496188460665,0.8072833998286435,0.8644990107286157,0.9090585733014228,0.9301070202655872,2.2,2.1718167788497507,2.162875810289469,2.171243702349265,2.176597404753466,2.1726126720191274,2.170098748446032,2.1719436856799264,2.173211234843507,2.1718766076621474,2.1705674872953464,2.240733340004593,2.170917967531955,2.1880793966975154,2.218924166448663,2.2038141510217684,2.1713834108002206,2.1534222940790273,2.1704105844124437,2.180132250665193
"AUT Prompt:box
Response:playing die
Score:
",20,box,playing die,2.0,uses,0.09545213130874552,0.7436326468806966,0.7887210410987915,0.8285114093387733,0.8683017775787552,0.8896000269241845,0.9083956660020003,0.9271913050798161,0.9385914341693782,0.9486520127799813,0.9587125913905845,0.19090426261749105,0.9675910208526506,0.27514047284255705,0.35937668306762305,0.44361289329268905,0.5179510879017746,0.5835543143880235,0.6414489585616938,0.6925408027211952,2.2,2.387468862338497,2.405335162850374,2.381065765968471,2.409428740367901,2.428356104692733,2.4132856690045266,2.394771919236271,2.403337617649453,2.3926970910502874,2.384378652896325,2.5,2.393697799411846,2.5,2.476560468668688,2.443033975230187,2.465562301106714,2.4132237469568865,2.4571582449180567,2.4086767308967065
"AUT Prompt:rope
Response:use it to swing around on
Score:
",13,rope,use it to swing around on,1.3,uses,0.31890494457202995,0.9784920780904776,0.989404404122786,0.9939533383920044,0.9963882074471853,0.9978650301815379,0.9986555164279969,0.9990786332255012,0.9995017500230055,0.9996391159765058,0.9997603410049903,0.5123305709889241,0.9998815660334749,0.6629706003084782,0.7543383875340186,0.825495691772771,0.8809130560351616,0.9240721427184646,0.9502494520370831,0.9661267927276065,1.3,1.3713687453105075,1.3771991181873642,1.3809647548459982,1.3832105968404345,1.384271432579048,1.3850754330070971,1.385547611368796,1.3861040555022222,1.3862983467834074,1.3864455130706148,1.2622459331201854,1.38664113942806,1.3162683582306711,1.3264101923937643,1.358613441744763,1.3360534267757422,1.3577222007215743,1.3643964280827685,1.3748419457222827
"AUT Prompt:lightbulb
Response:to make a rainbow light
Score:
",27,lightbulb,to make a rainbow light,2.7,uses,0.13608064378165058,0.8082954529376088,0.83865914877771,0.86545501630762,0.8863236589229916,0.9047401713922019,0.9231566838614121,0.9394091925708961,0.95566170128038,0.9668318762698651,0.9755312172987207,0.24206035571966095,0.9832083588112129,0.33558712324176276,0.4291138907638646,0.511650973410869,0.584489693195219,0.6573284129795691,0.7140552649855396,0.7641165361741833,3.5,3.4122499476241126,3.408185932734758,3.398644004763302,3.3821943118052085,3.366272291591892,3.376919891472712,3.3617484962102546,3.3743036074792916,3.383843190750198,3.393796566463002,3.63134704973426,3.386036749525939,3.566871567098317,3.3997294159839817,3.448167627376756,3.4670888774389086,3.437492694591578,3.4027368646765184,3.4418666968067217
"AUT Prompt:rope
Response:vehicle
Score:
",13,rope,vehicle,1.3,uses,0.08532943566624895,0.515480372126833,0.5510509730166928,0.5787533848440362,0.6064557966713795,0.6341582084987228,0.6618606203260662,0.6895630321534095,0.7140103247851628,0.7355849848092643,0.7571596448333657,0.16063239834100515,0.7787343048574672,0.21927840463970205,0.27103332354725873,0.3227882424548154,0.3684617980842511,0.4087685694572533,0.44433917034711323,0.4799097712369731,1.5,2.6619289101594945,2.780577268197918,2.757574120834787,2.686425390813894,2.7219653847363863,2.7168604801494003,2.7684091533719712,2.759218982180119,2.8014769962377373,2.781488968862232,3.140767193191853,2.740444647797541,3.076374010691051,3.0999808977254992,2.9556806034337906,2.837216948770396,2.695499656160525,2.6238123888835725,2.6368713003131248
"AUT Prompt:brick
Response:cup holder
Score:
",25,brick,cup holder,2.5,uses,0.1501176738658855,0.8587029520903352,0.8817242429888759,0.9047455338874165,0.9250617517988776,0.9429907547637759,0.9609197577286742,0.9683936781154437,0.9749893897069317,0.9808100847567611,0.9853432466195882,0.2825960560757339,0.9898764084824152,0.4150744382855823,0.5182487060906451,0.5986009066500468,0.6695114747595751,0.7404220428691033,0.795647248840842,0.8291430294516469,2.5,2.5405297257437613,2.5525262188956668,2.5333781553296166,2.521664097525565,2.509844450947483,2.5208556727520217,2.527640779737765,2.5328657172762212,2.5279230097805856,2.5323951390156636,2.6406371879878727,2.5276672616448623,2.5,2.5199082538156916,2.503812568105414,2.482225985145941,2.5222363995035493,2.5345748214185333,2.51701883606961
"AUT Prompt:fork
Response:use to stir my pasta while cooking
Score:
",15,fork,use to stir my pasta while cooking,1.5,uses,0.18743510502756686,0.9365893161916454,0.9653334205087236,0.9850889352343007,0.9923565829516002,0.9962466744507348,0.9976777591375422,0.9987922890122692,0.99925689418684,0.9995386916389568,0.999787377017606,0.3748702100551337,0.9998788632557309,0.48855534796081057,0.588882130032473,0.6892089121041355,0.7581624337975874,0.8055534499923777,0.8529444661871679,0.8947668911894067,1.2,1.4771340651993887,1.4659043898547786,1.4806263465406042,1.485162407061643,1.4883441419419248,1.4896518354593518,1.4907792602759466,1.4913414882837217,1.4917104351162729,1.4919861091410025,1.3499999999999999,1.4921149386410912,1.338365173119055,1.417013062588243,1.4145365046205707,1.4404989005978281,1.4498824110091193,1.4748916944912942,1.4526947150627785
"AUT Prompt:bottle
Response:fill it with water
Score:
",10,bottle,fill it with water,1.0,uses,0.8341078236732975,0.9997207832841417,0.9998904977747177,0.9999706652235814,0.9999864511302339,0.9999949007171792,0.9999965645394994,0.9999977080667418,0.9999984016510746,0.9999987292771149,0.9999989544509799,0.9337277869470961,,0.9559560053063595,0.9755723391583835,0.9908495553233299,0.9958093412456466,0.9974195479828959,0.9985262258100444,0.999502865564662,1.0,1.0431867244753241,1.0433321540287583,1.043424883859361,1.0434415630815004,1.0434521805354064,1.0434544375977008,1.043456103201049,1.0434572521557788,1.0434578276456552,1.0434581781386385,1.021338116882976,,1.0324681278867478,1.0378475285818904,1.0388058140611933,1.0406047988311102,1.0415078710874428,1.0422376853072228,1.0429781142010028
"AUT Prompt:brick
Response:used in garden lane
Score:
",20,brick,used in garden lane,2.0,uses,0.2765429598294508,0.9687950970667925,0.9825633616912992,0.9920261423552796,0.9955073048178728,0.9978998704561426,0.9985853519883098,0.999270833520477,0.999523008083464,0.9997194018305889,0.9998723534346402,0.46660797124535486,0.9999286211852648,0.6146307509705364,0.7163652306659389,0.806145593883187,0.854201559351805,0.8916275828900171,0.9173500876156089,0.9430725923412007,1.2,1.409048714630441,1.4159282172439664,1.423407354121772,1.4257733125732057,1.4278693592752056,1.428536680901488,1.4292716851595921,1.4295922834398505,1.4298614984876443,1.4300404958968171,1.322200020013779,1.4301288402926031,1.3409367481744499,1.3351231232277478,1.3868964197198461,1.4045111087558406,1.4127167452632359,1.4291841730197339,1.417478083787257
"AUT Prompt:paperclip
Response:Wiring alternative
Score:
",25,paperclip,Wiring alternative,2.5,uses,0.15050994759511607,0.8931290253740234,0.9192837351116174,0.937259581311401,0.9512591844081635,0.965258787504926,0.9776133938752327,0.9821583995626343,0.9861693530039956,0.9897090069924078,0.9924656922903852,0.2833345234384327,0.9948984585272507,0.4161590992817493,0.5074480062188192,0.5987369131558892,0.6792990907681867,0.7503949629765093,0.8214908351848319,0.8595457133048623,2.6,2.5729896775079406,2.559532561656112,2.5718161855285193,2.561929122038844,2.550878504904365,2.5578180374065624,2.5612525355919633,2.5646638939134854,2.5615714586834293,2.564178049705311,2.6468790651528846,2.5615758781900704,2.6957503339991074,2.6425454255431076,2.575070901624265,2.6136062038063237,2.602842629227079,2.576633133095676,2.5953769582008666
"AUT Prompt:box
Response:a doghouse
Score:
",20,box,a doghouse,2.0,uses,0.1628140381025618,0.7964398809589406,0.832768610620923,0.8648286020224556,0.8931214451311968,0.9102819219270877,0.9236465146936061,0.9370111074601246,0.9488053191808816,0.9592136744928766,0.9683990158167122,0.2615657637937296,0.9775843571405477,0.3603174894848974,0.4590692151760652,0.5359771364739992,0.5958730858052242,0.6557690351364492,0.7086270248986192,0.7552740371405824,2.8,2.756561033450749,2.7846304394917905,2.8111498468115492,2.7949573317849152,2.8044783085066016,2.8159890144689013,2.805776860602748,2.7957605772814866,2.8066575035951082,2.815130927890822,2.686737785260333,2.805592800574287,2.745186271234104,2.713954826482282,2.7836979580607215,2.77528480973341,2.79580961180395,2.766285335035794,2.786896121712432
"AUT Prompt:shoe
Response:give to dog to chew on
Score:
",27,shoe,give to dog to chew on,2.7,uses,0.14015051874815332,0.8088494957986896,0.8543497075118303,0.8945035034156202,0.9221007768430559,0.9464552851625481,0.9594913140765171,0.9696437836028576,0.9786033065134376,0.9840375318551022,0.9894717571967668,0.26383291743902293,0.9927677814782737,0.36015686639162187,0.4564808153442208,0.5226832327501509,0.5888856501560811,0.647309078460427,0.7057325067647728,0.7572910012817312,1.5,1.7026207457280698,1.7237840235296629,1.7496500582934669,1.7691141837074362,1.7879215853592099,1.8003134438477966,1.810780470470209,1.8180061056272083,1.8140410058740377,1.809570254454303,1.6406371879878732,1.8135225234742587,1.73674876710762,1.8345013705236162,1.8174655918432419,1.8267440949578906,1.7701767766313286,1.7395320264431915,1.7096074538059312
"AUT Prompt:rope
Response:rock climb
Score:
",13,rope,rock climb,1.3,uses,0.26744035753283035,0.9929102785604902,0.9967251107585281,0.9985271098932007,0.9992782948919392,0.9996331295602641,0.9997347913541668,0.9998364531480695,0.9998981141429928,0.9999238182698719,0.9999465020822264,0.5034556446816699,0.9999620924232597,0.6872645351300086,0.7856503542444584,0.8532698729068876,0.8942831841706615,0.9352964954344355,0.9714906155894539,0.9885875073565741,1.2,1.2631334922141744,1.2659537503266822,1.2676393836129285,1.2684154375033039,1.2687106208297583,1.2688561668757083,1.2689711797969467,1.269047093993363,1.269086448799222,1.2691166406076764,1.1062418746747513,1.2691436266925151,1.1580624826225294,1.2008828066399435,1.2166623497832536,1.2434151827154807,1.2371263410942694,1.2543712887635396,1.2603486823919698
"AUT Prompt:rope
Response:a braid
Score:
",13,rope,a braid,1.3,uses,0.1863155196924838,0.8682592612252926,0.890511479001544,0.9127636967777955,0.9324012100409752,0.9429124134427854,0.9534236168445956,0.9626997212891298,0.971975825733664,0.9801619591740166,0.987386196579272,0.2860430408910924,0.9923513374953447,0.38577056208970095,0.4737797906499126,0.5514476622531591,0.6291155338564056,0.6976571899766086,0.7661988460968117,0.8266866453209094,1.5,1.6134610734073507,1.6306163982590216,1.642059476202868,1.6601287560725768,1.6728355762670941,1.6808523413538587,1.6752555318128366,1.6840808812138202,1.6925656519123256,1.6874984768743582,1.3954064525870649,1.6935651194996069,1.5,1.481424022236262,1.4558716105944811,1.5107017727306105,1.5587731053500709,1.5624611292232395,1.609109183151984
"AUT Prompt:box
Response:store tools and other things
Score:
",10,box,store tools and other things,1.0,uses,0.30278551361296163,0.9947190434517953,0.99768744758342,0.9990896224102177,0.9994913522241319,0.9998042196552178,0.9998740298152212,0.9999438399752246,0.9999695216978748,0.9999802274326476,0.999988565067272,0.5385951087174137,0.9999936220983011,0.7222438060405119,0.8205438504553142,0.8881044170862842,0.9242669824927296,0.9491211259901569,0.9710548306430294,0.9843582949960783,1.2,1.3016811925202127,1.3034613612739179,1.3047196106664405,1.3050392610987385,1.3053506128657064,1.3054270401421282,1.3055104381552258,1.305546252140941,1.3055622516827479,1.305573044355151,1.3313470497342603,1.3055816131794935,1.2470937082218576,1.2534318104801685,1.2645816592406587,1.2855302608182038,1.2806718759406361,1.2901434515257866,1.294331119337538
"AUT Prompt:knife
Response:to fix things (if you don't have a screwdriver)
Score:
",17,knife,to fix things (if you don't have a screwdriver),1.7,uses,0.15100837199932787,0.839050113623068,0.8687854251233138,0.8950267454196688,0.9154635062152976,0.9313796715263764,0.9472958368374551,0.9613418034255065,0.9753877700135578,0.9877832920213199,0.9929505143604449,0.284272792553077,0.9951045331008604,0.40187823091649155,0.4934694384073746,0.574298395322062,0.6456296994384172,0.7085793543784205,0.7576045949397697,0.8008692178836252,1.8,1.9874500310044356,1.9741890496049588,1.957354380877514,1.9761655588617522,1.9629018172091521,1.9752863079580623,1.965419839148374,1.9745580424463691,1.9861712538100564,1.991447124530295,1.8468790626626244,1.9940631768704777,1.9502161917630345,1.9594563974475738,1.8947907433973983,1.9395596019840213,1.953813005828115,1.9373885493881273,1.9677819915770307
"AUT Prompt:knife
Response:etch something in a tree
Score:
",15,knife,etch something in a tree,1.5,uses,0.1494860352818929,0.8652239697435509,0.9030199584826787,0.9324555041096695,0.9503090650178095,0.9660647772193486,0.9744982022396784,0.9802944048396387,0.986090607439599,0.990074275344252,0.994057943248905,0.2814069983978149,0.9967958754900367,0.3841471477760289,0.47481501137338133,0.5654828749707338,0.6360950781397632,0.7067072813087926,0.7617001204312298,0.816692959553667,1.8,1.6806274266715733,1.7065513263450431,1.718971625580992,1.7317661805425753,1.7442954345308013,1.7387196241028617,1.7449946737651805,1.7506081582798243,1.754025775626925,1.7510040319730003,1.6593628120121267,1.7541600172485663,1.750466223244672,1.7790203079919789,1.7663504238565693,1.7256822730573642,1.6831492980257303,1.6482671299575338,1.685418615844455
"AUT Prompt:brick
Response:can be used as a weight for working out
Score:
",10,brick,can be used as a weight for working out,1.0,uses,0.1592976363346712,0.8520162137502671,0.8875603244112995,0.9119894105927869,0.9287792562580145,0.9435962430524513,0.9566721880041785,0.9697481329559058,0.982824077907633,0.9882749427294151,0.9920212636815647,0.29987730698906584,0.9953273803179246,0.3964962171076876,0.4931151272263094,0.5783810161370926,0.6536278989969809,0.7122302302919442,0.7708325615869075,0.8164721030892348,1.8,2.0106943748148463,1.9942473053540017,1.9783294465861312,1.9931830532817232,2.0042819713229076,1.993288919664716,1.9839407111545888,1.9921370481481764,1.9971443978373036,2.0009316341515935,1.9875162506504975,2.0049145044622625,1.990558313107339,2.012001858286312,1.9954903585309702,2.030546085736752,1.9868927329847261,1.965081792681586,1.9893930551214458
"AUT Prompt:rope
Response:whipping someone with it
Score:
",10,rope,whipping someone with it,1.0,uses,0.2924403104419002,0.9755906609605668,0.9869298034699285,0.9922860351281149,0.9964574725378222,0.9981963863613953,0.9988360970070567,0.9993343041588368,0.9995175842541093,0.9996793283704927,0.9998220670522122,0.49343140049492185,0.9999086424390021,0.6315704218208744,0.7391532105605221,0.813093707843716,0.8639122188949283,0.9034897150961352,0.9430672112973422,0.964251518451205,1.3,1.4480749104993198,1.4429268389270986,1.4470134219176354,1.4497469983269848,1.4512281865163483,1.4518998787949569,1.4523725437070112,1.4525829824955228,1.4527848095790004,1.452977143521819,1.381466680009186,1.4531110898610022,1.341775730728397,1.3502501974168624,1.3911492029499457,1.409316948815539,1.417669847147187,1.4421083698063253,1.4521681070756909
"AUT Prompt:lightbulb
Response:Try to break the lightbulb and then put it under a blanket on a bed and then when someone lays on their blanket, they will get electrocuted. 
Score:
",37,lightbulb,"Try to break the lightbulb and then put it under a blanket on a bed and then when someone lays on their blanket, they will get electrocuted. ",3.7,uses,0.2492096173291298,0.5661824384070268,0.5924489362002261,0.6156290391444696,0.6360854081943567,0.6565417772442437,0.6769981462941307,0.6974545153440177,0.7179108843939047,0.7359635667185573,0.75401624904321,0.31221966994427697,0.7720689313678626,0.3459465207181174,0.3796733714919578,0.4134002222657982,0.4471270730396386,0.4768909143814856,0.5066547557233326,0.5364185970651797,5.0,3.915840777057042,3.910704922590923,3.8462922427277557,3.802995775600146,3.777976228481416,3.7665551909730777,3.697144031824454,3.7086231311640687,3.7206762692756863,3.693845000448678,4.899093396924042,3.661253815930574,4.733446205763048,4.490630830226386,4.40981118770203,4.212952804967236,4.043631280023336,3.976447740171644,3.9777545660882105
"AUT Prompt:knife
Response:dig a hole
Score:
",13,knife,dig a hole,1.3,uses,0.11336907864038359,0.7727305634755407,0.8144367167718863,0.8512422678746296,0.888047818977373,0.920528603823463,0.937914308165316,0.9532571383962528,0.9667971385519358,0.9761030354937649,0.9843154607207004,0.22673815728076718,0.9899597725320458,0.3150300845019816,0.40332201172319604,0.49161393894441047,0.5695312912403567,0.6302133862232902,0.6837651470880731,0.7310244101791951,1.5,1.8233927855097647,1.796590580627362,1.8226804695564525,1.8134513748763026,1.8376761931887367,1.8536607097076159,1.8688921960369484,1.8791313655428779,1.8888640453501875,1.8981345702059487,1.6500000000000001,1.8935839606694276,1.7480927728736673,1.7813470497342605,1.8565354707444084,1.8351199144643644,1.8798823681393058,1.8422984902080253,1.8589583763631987
"AUT Prompt:knife
Response:holding someone hostage
Score:
",13,knife,holding someone hostage,1.3,uses,0.23794438716240315,0.9514739093393727,0.971005574032163,0.9781908704874352,0.984531872353365,0.9901277868593312,0.9927711097039479,0.9951038339268532,0.9962057348265224,0.997063896110052,0.9979220573935815,0.4014810134076111,0.9987802186771111,0.565017639652819,0.7093382057733497,0.7694999684474998,0.8163539963290839,0.8577025308081941,0.8941924844124213,0.9263947554436074,1.3,1.4346397508294229,1.425897022566694,1.431583192359912,1.435888215227616,1.4407719239118477,1.443325936072292,1.4458029933406906,1.447522087118242,1.4486861491068386,1.4497622142087419,1.259266659995407,1.45075050924719,1.3289436319803565,1.3434006218557057,1.3790988993754605,1.3975167783636246,1.4265615781258956,1.4336392041154893,1.4220416211041182
"AUT Prompt:hat
Response:color it
Score:
",24,hat,color it,2.4,uses,0.46973188711266467,0.9813023384140809,0.9888948464700645,0.9934999353901338,0.9970863822471971,0.998780499785657,0.9991585085033238,0.9995365172209906,0.999870108843559,0.9999280783753147,0.9999732250920403,0.6043123125505891,0.9999846399696491,0.7388927379885136,0.8024640296190452,0.8410219670704957,0.8795799045219462,0.9181378419733968,0.9481667938542047,0.9715533650937914,1.5,1.4438994797108131,1.449704646268128,1.4480836889489976,1.4511479696679501,1.4522485434223302,1.452607103460321,1.4530032106949173,1.4534192524173395,1.4534973186874012,1.4535490809051084,1.433189963545551,1.4535667337242257,1.4089310135837223,1.4082234976725647,1.4261850901911381,1.4381882500080088,1.4197861818616235,1.425493650324146,1.4393227760901735
"AUT Prompt:toothbrush
Response:people use sandpaper so instead of using sandpaper, you can use a toothbrush to smoothen wood
Score:
",44,toothbrush,"people use sandpaper so instead of using sandpaper, you can use a toothbrush to smoothen wood",4.4,uses,0.14904175163103253,0.8191978238996318,0.8568814839084193,0.8862295478322596,0.9121291233419033,0.9349854185074198,0.9527859190804352,0.9650200122813812,0.9734283733741209,0.9818367344668606,0.986936663267542,0.2651155961189984,0.9904417896548477,0.35551399710033466,0.44591239808167094,0.5256887069463004,0.6054650158109299,0.6675948676252497,0.7224242694094267,0.7708110466545293,3.8,3.6339715752630117,3.601693207930148,3.5751446195072125,3.5673319878669796,3.553463207547146,3.5655421838565777,3.5748533123932997,3.582844621898883,3.5744276293492305,3.5688755968682155,3.756217647627239,3.5658006874553863,3.691067848076126,3.672605953133736,3.6008852598978605,3.5744165389619384,3.6233300704073033,3.651917962293243,3.6674910269880567
"AUT Prompt:hat
Response:Break it into pieces and glue it on a white blank picture you have a cow spots picture
Score:
",36,hat,Break it into pieces and glue it on a white blank picture you have a cow spots picture,3.6,uses,0.18352143615992897,0.8529499994287589,0.8848412430979589,0.9041842601596951,0.921254409389288,0.9363187632110607,0.9496130087982134,0.9629072543853662,0.9720442468470305,0.980107614393388,0.984423624024925,0.2817533822427492,0.988739633656462,0.37998532832556947,0.46667471647851533,0.5533641046314612,0.640053492784407,0.7075672561619022,0.760147027948393,0.8065485136885759,3.8,3.9700961091812754,3.9495488369168092,3.9591852405979107,3.945118110804196,3.9572633420217085,3.9662614274521544,3.9570627813712815,3.9668661514704406,3.973720362515585,3.9698897093213135,4.044051594733762,3.964782950088254,4.05851510245326,3.9919174193608766,4.024515398611636,4.021195012222176,3.9810059557850557,4.003070942464461,3.974128803502095
"AUT Prompt:sock
Response:you can make a dress for your doll
Score:
",33,sock,you can make a dress for your doll,3.3,uses,0.15454749791819392,0.879986204982253,0.906842533145897,0.933698861309541,0.9573994877287524,0.9717746414313683,0.9804936128900864,0.9864860684957478,0.9906046189871498,0.9938121493349727,0.9955290166109665,0.29093518613319924,0.9970441466641798,0.411296898533615,0.5316586109340308,0.6253964068032898,0.6983994756296562,0.7714025444560226,0.8104782713622937,0.8495539982685647,3.2,3.1328486189286964,3.1200297180388112,3.139587956557238,3.1534610749918137,3.1437946328032753,3.1505191365907943,3.1556793476920033,3.1525375255269084,3.1555954622228217,3.157396619139285,3.0124837493495025,3.1560937005177503,2.9795665629150934,3.0747481087364417,3.1384871621474377,3.134464133715683,3.12173887829765,3.1447973631970845,3.1519359981316546
"AUT Prompt:ball
Response:to sit
Score:
",21,ball,to sit,2.1,uses,0.16215608823529598,0.8651601789811172,0.9013421001544852,0.9375240213278533,0.9526068900640321,0.9629731840398194,0.9721214063647329,0.9812696286896464,0.986166319239689,0.9910630097897316,0.9953843240330594,0.32431217647059196,0.9976973568680225,0.42266483531489585,0.5094607521059534,0.596256668897011,0.6638533968612872,0.7235072999146144,0.7831612029679416,0.8241606909745294,1.5,1.7103025586742975,1.7339743546932853,1.7288038743317264,1.7394310944004432,1.7314712049388938,1.7255286972060744,1.732748971282717,1.737055202223669,1.7423070496794555,1.7464647323825409,1.65,1.7491390553442285,1.7314438006650352,1.6409026712238164,1.7222893755710045,1.7403847213095132,1.7123196593975907,1.711381262852194,1.6909162960840025
"AUT Prompt:shoe
Response:cat equalizer
Score:
",30,shoe,cat equalizer,3.0,uses,0.09617758044292979,0.6637409316691879,0.6991226862157544,0.7345044407623208,0.7657287295576741,0.7969530183530275,0.8245083565003336,0.8459684754272531,0.8674285943541725,0.886367082836276,0.9053055713183794,0.18105399728189608,0.9220187287434697,0.25595717224476283,0.3308603472076296,0.3969621671061115,0.4630639870045934,0.5213986383202085,0.5728787874195912,0.6183098595443896,3.5,3.7483583316767977,3.7054239414034718,3.7244310330974644,3.7438234134424597,3.699008886400424,3.6756477814693693,3.6508980206576043,3.6570607851046297,3.6451583922170494,3.637937870834435,3.640637187987873,3.6499388728151807,4.038440420666157,3.9618211997241106,3.9015710253712923,3.7443231037708657,3.7057998574058675,3.7322373299365315,3.7886496298537335
"AUT Prompt:box
Response:a trap
Score:
",22,box,a trap,2.2,uses,0.16688523806653321,0.8428067660539516,0.8800438922264331,0.9129055407347999,0.9328371380838243,0.9504267110079017,0.962515835897132,0.973184451166836,0.9825994710972167,0.9890703133549706,0.9929950775784625,0.2815836615082976,0.9953755674121536,0.396282084950062,0.4856093069435637,0.5644403036693154,0.6340084141074477,0.70357652454558,0.7577562234315953,0.80556963988147,1.8,1.9844049253047906,1.9681396744106743,1.94768848263774,1.965899517861848,1.9776348326868423,1.9691237912929014,1.9771360823556356,1.9696897607167423,1.9757761741171764,1.9798243684329788,1.8814666751809281,1.9827424787235643,1.9736617845687647,1.9601117918307212,1.979648892226416,1.9489637394974941,1.9045711852799534,1.932844412803396,1.9605717544653822
"AUT Prompt:knife
Response:darts
Score:
",14,knife,darts,1.4,uses,0.13824161381300412,0.888123380639142,0.9121461758249398,0.9286567870537911,0.9451673982826423,0.959737961551882,0.9666206082948675,0.9735032550378531,0.9803859017808386,0.9864598162131074,0.9918200268861485,0.26023943421083773,0.9955040422137905,0.3822372546086713,0.4898999532318312,0.5849119512906686,0.6799239493495061,0.7539193678389075,0.8192200954612551,0.8641005854533441,1.2,1.581762312823609,1.5690743493415156,1.5820694939670168,1.5719016410125821,1.5799191320989674,1.585758369195723,1.592222037550188,1.6014030893354634,1.6081674638403947,1.6146086258532824,1.3406372029294318,1.6182552177023821,1.4553342332321495,1.5310795896635008,1.4935434554195368,1.550341349451108,1.5355856984578402,1.540720216987467,1.5645747335241598
"AUT Prompt:bottle
Response:to bang it on someone's head
Score:
",24,bottle,to bang it on someone's head,2.4,uses,0.19363243151756915,0.9597907390260012,0.9801994451171105,0.9898398352592724,0.9933863365974457,0.9955373983937597,0.9976884601900736,0.9984797916016268,0.9990236651967579,0.999397463687709,0.9997273399290774,0.34443352081147216,0.9998344350647606,0.4775150017115758,0.5949589963972882,0.686424471425555,0.7492877117920062,0.8121509521584573,0.8676275670682814,0.9165855078920795,1.8,1.747237410817178,1.7358433955123713,1.7413379104579267,1.7436894084561436,1.7422985860747282,1.7439322248603237,1.7433426316181266,1.7438090002728126,1.7441666385155996,1.7445150278482575,1.75621765008858,1.7446387951596567,1.6848108373511486,1.7470286953334278,1.767411991135753,1.7533665716348465,1.7260147995645037,1.7499276323674526,1.7258954714716346
"AUT Prompt:brick
Response:use them as dominos
Score:
",32,brick,use them as dominos,3.2,uses,0.15043776528756536,0.8177074453096354,0.8512746479706217,0.8774168116885144,0.9035589754064071,0.9266293539143068,0.9406222430119453,0.952970924298821,0.9638685972854932,0.9734857599416112,0.980975613749121,0.2831986271855902,0.9875853865350598,0.40035967659505833,0.49160479362061965,0.5721283267716465,0.6431900953625956,0.6985330563876658,0.7416341977714807,0.779670821540558,3.2,3.0809953151972937,3.077801532595757,3.066545138386735,3.0877657754385157,3.103008628728732,3.092550528413153,3.1043093387009018,3.11330556147422,3.104282924984949,3.1118853314270436,3.012483749349502,3.1064514948776822,2.979566562915093,3.0576018031448218,3.1198666206752437,3.1176716907295137,3.0766579062824597,3.0431446000953124,3.055675416869917
"AUT Prompt:paperclip
Response:use it to hang things
Score:
",17,paperclip,use it to hang things,1.7,uses,0.2052930927889206,0.9234056026276577,0.9402570791261402,0.9551284549400282,0.9699998307539162,0.9790197761371481,0.9852190878943236,0.9906899613181871,0.9961608347420506,0.9972381135927737,0.9981888088417568,0.386463611297155,0.9990277944542861,0.5275593529808204,0.6245329435230641,0.710111836809101,0.7856349450606461,0.8314420257320044,0.8772491064033627,0.9017678698397986,1.8,1.9020588959951619,1.8912686753610413,1.89918963581183,1.8884701371999062,1.8941043093556884,1.8991752612804487,1.9041498732327715,1.907971452874084,1.909043104025966,1.908177312952711,1.8937581253252487,1.9074986039701343,1.9756625104862509,1.9639141065191172,1.9321085852086046,1.8905699753716754,1.9131269229242291,1.9228848241343088,1.9141056949537907
